Step,AI_Eps_0.05_e0.05,AI_Eps_0.1_e0.1,DecayEps_0.99_i0.5_m0.01_d0.99,DecayEps_0.995_i0.5_m0.01_d0.995,AI_UCB_0.1_c0.1,AI_Softmax_0.1_t0.1,WSLS_I0.15_LR0.1,SW_UCB_W100_C0.1,SW_UCB_W200_C0.1,SW_UCB_W500_C0.1
704,0.03815350895424548,0.025709677239218444,0.025709677239218444,0.03815350895424548,0.025709677239218444,0.006441989305803084,0.006441989305803084,0.006441989305803084,0.036727185687165,0.036727185687165
705,0.06013905882728156,0.01596312489633352,0.01596312489633352,0.06013905882728156,0.01596312489633352,0.01596312489633352,0.024563122021754154,0.05405630649401773,0.024563122021754154,0.024563122021754154
706,0.06970404040907782,0.05262189377338352,0.05262189377338352,0.06970404040907782,0.006455199442286536,0.006455199442286536,0.006455199442286536,0.03440768241070274,0.006455199442286536,0.006455199442286536
707,0.018867887679185777,0.018867887679185777,0.05462659481645979,0.018867887679185777,0.018867887679185777,0.016544272235499837,0.05462659481645979,0.016544272235499837,0.08093449856617903,0.08093449856617903
708,0.03410499946440931,0.017452611101663826,0.017452611101663826,0.03410499946440931,0.017452611101663826,0.03410499946440931,0.017452611101663826,0.055291033614933115,0.02543086990644898,0.02543086990644898
709,0.014793614252458556,0.04473364349326002,0.04473364349326002,0.014793614252458556,0.014793614252458556,0.014793614252458556,0.014793614252458556,0.03449621965897375,0.03570298259326346,0.03570298259326346
710,0.023699303269271204,0.0321827348977165,0.0321827348977165,0.023699303269271204,0.011101954532265748,0.023699303269271204,0.0321827348977165,0.011101954532265748,0.07159730471009146,0.07159730471009146
711,0.040405302149608704,0.022051797055406077,0.022051797055406077,0.040405302149608704,0.022051797055406077,0.01328324937411373,0.022051797055406077,0.01328324937411373,0.048151578515440524,0.048151578515440524
712,0.016810586969027572,0.05716172844576498,0.05716172844576498,0.016810586969027572,0.016810586969027572,0.016810586969027572,0.021712264504254158,0.0451765540257632,0.021712264504254158,0.021712264504254158
713,0.021827847383162572,0.02275836896992646,0.02275836896992646,0.021827847383162572,0.02275836896992646,0.014053981093724667,0.021827847383162572,0.014053981093724667,0.049728893487137694,0.049728893487137694
714,0.10960843797642617,0.02613607027942904,0.02613607027942904,0.10960843797642617,0.02613607027942904,0.02613607027942904,0.017834833830014565,0.04915096836156919,0.017834833830014565,0.017834833830014565
715,0.06620058823562414,0.022777144037561876,0.027502536941992027,0.06620058823562414,0.027502536941992027,0.022777144037561876,0.027502536941992027,0.04070989228986451,0.022777144037561876,0.022777144037561876
716,0.06675859692798677,0.019049068925174918,0.019049068925174918,0.06675859692798677,0.019049068925174918,0.0361137280857023,0.019049068925174918,0.05540017616824214,0.0361137280857023,0.0361137280857023
717,0.02673909452783878,0.026022324006417935,0.026022324006417935,0.02673909452783878,0.026022324006417935,0.02673909452783878,0.03781667109712738,0.035485802892843976,0.03781667109712738,0.03781667109712738
718,0.02966314429423721,0.01826836540281971,0.01826836540281971,0.02966314429423721,0.01826836540281971,0.01826836540281971,0.00660677160247051,0.04608521149074229,0.00660677160247051,0.00660677160247051
719,0.016296529153263982,0.03253324464412242,0.03253324464412242,0.016296529153263982,0.016296529153263982,0.01590080046659466,0.016296529153263982,0.01590080046659466,0.03246670053554149,0.03246670053554149
720,0.050818803477433575,0.058886618215373276,0.058886618215373276,0.050818803477433575,0.017923345287120404,0.017923345287120404,0.0167448653031097,0.0167448653031097,0.017923345287120404,0.017923345287120404
721,0.05408789502950696,0.05210131185341112,0.05210131185341112,0.05408789502950696,0.013471249331724116,0.013471249331724116,0.028226637346578386,0.013471249331724116,0.028226637346578386,0.028226637346578386
722,0.03526881788446196,0.018825470110203878,0.018825470110203878,0.03526881788446196,0.018825470110203878,0.018825470110203878,0.028995839114670612,0.03290438775894935,0.028995839114670612,0.028995839114670612
723,0.040788319335467685,0.059934369812527505,0.059934369812527505,0.040788319335467685,0.040788319335467685,0.015621681625686328,0.015621681625686328,0.035195449067998,0.015621681625686328,0.015621681625686328
724,0.016109712842293226,0.02751326568489811,0.02751326568489811,0.016109712842293226,0.016109712842293226,0.02751326568489811,0.016109712842293226,0.0349153579279085,0.05302052133553393,0.05302052133553393
725,0.013155898762557704,0.05523042578050893,0.05523042578050893,0.013155898762557704,0.013155898762557704,0.013155898762557704,0.017089596348587394,0.039254291245845806,0.017089596348587394,0.017089596348587394
726,0.025867191202661177,0.044149718921712156,0.044149718921712156,0.025867191202661177,0.014992364659273037,0.014992364659273037,0.025867191202661177,0.03430181028940996,0.014992364659273037,0.014992364659273037
727,0.01927896731890347,0.022608013933637282,0.022608013933637282,0.01927896731890347,0.022608013933637282,0.014703745425208572,0.01927896731890347,0.014703745425208572,0.0392151543830509,0.0392151543830509
728,0.038497361165729174,0.01887777281438142,0.01887777281438142,0.038497361165729174,0.01887777281438142,0.01887777281438142,0.02215674311548503,0.028333097388243484,0.02215674311548503,0.02215674311548503
729,0.0511205479473704,0.05606295235180435,0.05606295235180435,0.0511205479473704,0.0511205479473704,0.0157448921002501,0.02878785511777518,0.0157448921002501,0.02878785511777518,0.02878785511777518
730,0.01150165515453534,0.03592113733856256,0.03592113733856256,0.01150165515453534,0.01150165515453534,0.01150165515453534,0.020555678272504638,0.035987822824785666,0.020555678272504638,0.020555678272504638
731,0.03431146205035739,0.030510985664768654,0.030510985664768654,0.03431146205035739,0.03431146205035739,0.012761746172482843,0.030510985664768654,0.012761746172482843,0.032618050090494385,0.032618050090494385
732,0.027550429667772595,0.022025844742387515,0.022025844742387515,0.027550429667772595,0.027550429667772595,0.02072754423368359,0.022025844742387515,0.05367645349650223,0.02072754423368359,0.02072754423368359
733,0.03752506481664256,0.05467430567624952,0.05467430567624952,0.03752506481664256,0.03752506481664256,0.0068602444507208805,0.0068602444507208805,0.0068602444507208805,0.04842966176213328,0.04842966176213328
734,0.02473162756229716,0.027700922432077578,0.027700922432077578,0.02473162756229716,0.02473162756229716,0.027700922432077578,0.039717890684750616,0.03485863547227175,0.039717890684750616,0.039717890684750616
735,0.020343429244687426,0.0477205808985369,0.0477205808985369,0.020343429244687426,0.020343429244687426,0.020343429244687426,0.012351600622607936,0.04278780461859233,0.012351600622607936,0.012351600622607936
736,0.02488413687569987,0.034593887938673996,0.034593887938673996,0.02488413687569987,0.02488413687569987,0.02488413687569987,0.009429270628020297,0.009429270628020297,0.0616909763894066,0.0616909763894066
737,0.0335971852754222,0.05353504809574308,0.05353504809574308,0.0335971852754222,0.0335971852754222,0.011499510956578446,0.02533184878197521,0.011499510956578446,0.02533184878197521,0.02533184878197521
738,0.01100813037325392,0.04123864707812789,0.04123864707812789,0.01100813037325392,0.01100813037325392,0.01100813037325392,0.019055482742206174,0.03646363227213422,0.019055482742206174,0.019055482742206174
739,0.011893343834243487,0.022168583632877686,0.022168583632877686,0.011893343834243487,0.011893343834243487,0.022168583632877686,0.011893343834243487,0.032689627765931616,0.04909988504619073,0.04909988504619073
740,0.051542112431435534,0.036291704732336255,0.036291704732336255,0.051542112431435534,0.006638236992545292,0.04092118718479272,0.006638236992545292,0.006638236992545292,0.04092118718479272,0.04092118718479272
741,0.04318189105345367,0.03487980158052742,0.03487980158052742,0.04318189105345367,0.04318189105345367,0.03487980158052742,0.01704370927628767,0.03938951445551069,0.01704370927628767,0.01704370927628767
742,0.0311190330662512,0.015190653817030273,0.015190653817030273,0.0311190330662512,0.0311190330662512,0.015190653817030273,0.015190653817030273,0.028654668583187125,0.04025004878043715,0.04025004878043715
743,0.03076499823777617,0.017011778908637833,0.017011778908637833,0.03076499823777617,0.03076499823777617,0.017011778908637833,0.017285825724084568,0.026196506925642894,0.017285825724084568,0.017285825724084568
744,0.02297159017136158,0.07672631736587526,0.07672631736587526,0.02297159017136158,0.02297159017136158,0.012192525943821152,0.02297159017136158,0.030967586476085843,0.012192525943821152,0.012192525943821152
745,0.02176559878724178,0.0644621149643521,0.0644621149643521,0.02176559878724178,0.02176559878724178,0.014104269036164314,0.02176559878724178,0.014104269036164314,0.06026983603555561,0.06026983603555561
746,0.023471595608325638,0.0410858581596186,0.0410858581596186,0.023471595608325638,0.023471595608325638,0.010741746947770773,0.023471595608325638,0.010741746947770773,0.06074850973595922,0.06074850973595922
747,0.017751084611827773,0.022612703854343007,0.022612703854343007,0.017751084611827773,0.017751084611827773,0.022612703854343007,0.017751084611827773,0.02421969665058818,0.06758465753822163,0.06758465753822163
748,0.01930897187247293,0.03361693802602498,0.03361693802602498,0.01930897187247293,0.01930897187247293,0.03026649610709079,0.03361693802602498,0.023025314131141925,0.03026649610709079,0.03026649610709079
749,0.08097030922914389,0.03991650965836079,0.03991650965836079,0.08097030922914389,0.004765390107134323,0.009390517514357904,0.03991650965836079,0.009390517514357904,0.004765390107134323,0.004765390107134323
750,0.02965938425311409,0.02965938425311409,0.02658037045497027,0.02965938425311409,0.02658037045497027,0.0228740551565762,0.02658037045497027,0.028180447870517118,0.0228740551565762,0.0228740551565762
751,0.05930710243980403,0.020007824290865412,0.020007824290865412,0.05930710243980403,0.020007824290865412,0.010479770158544833,0.020007824290865412,0.010479770158544833,0.04245235513809526,0.04245235513809526
752,0.012699690501301205,0.04545120373891979,0.04545120373891979,0.012699690501301205,0.012699690501301205,0.012699690501301205,0.012699690501301205,0.04113979286940412,0.03639382730081612,0.03639382730081612
753,0.06287958629161106,0.012404754682267316,0.012404754682267316,0.06287958629161106,0.012404754682267316,0.012404754682267316,0.012404754682267316,0.030777731077774595,0.03659483899302699,0.03659483899302699
754,0.016696239974355563,0.033010519565007834,0.033010519565007834,0.016696239974355563,0.016696239974355563,0.033010519565007834,0.016696239974355563,0.03236923532214967,0.036764330719164046,0.036764330719164046
755,0.029695833064053677,0.01770240656706782,0.01770240656706782,0.029695833064053677,0.01770240656706782,0.00909615815831644,0.01770240656706782,0.00909615815831644,0.052341862241784186,0.052341862241784186
756,0.02369919211416697,0.05418497316208371,0.05418497316208371,0.02369919211416697,0.02369919211416697,0.02369919211416697,0.02369919211416697,0.03688807850749824,0.05595200385702003,0.05595200385702003
757,0.024841700354614707,0.04158939354515772,0.04158939354515772,0.024841700354614707,0.024841700354614707,0.029063626919723185,0.024841700354614707,0.02375478744471541,0.029063626919723185,0.029063626919723185
758,0.02354037299716744,0.05936678880831723,0.05936678880831723,0.02354037299716744,0.02354037299716744,0.013479201892712414,0.02354037299716744,0.013479201892712414,0.05796715343597398,0.05796715343597398
759,0.013476932958610648,0.006955754147086847,0.16315839608601587,0.013476932958610648,0.013476932958610648,0.006955754147086847,0.013476932958610648,0.006955754147086847,0.049293258184539,0.049293258184539
760,0.03767739734908823,0.03705437406470031,0.03705437406470031,0.03767739734908823,0.03705437406470031,0.005432751321085723,0.005432751321085723,0.005432751321085723,-0.001474108976597454,-0.001474108976597454
761,0.04920559485094393,0.02091919537350377,0.02091919537350377,0.04920559485094393,0.02091919537350377,0.02091919537350377,0.04511773486244564,0.035275738883686736,0.04511773486244564,0.04511773486244564
762,0.050128163517328156,0.023591259212367814,0.023591259212367814,0.050128163517328156,0.023591259212367814,0.010643906571214494,0.011266823585596226,0.010643906571214494,0.011266823585596226,0.011266823585596226
763,0.019391141664756174,0.068731616883634,0.019391141664756174,0.019391141664756174,0.068731616883634,0.037544513231551994,0.019391141664756174,0.04491654915626773,0.037544513231551994,0.037544513231551994
764,0.0460143231710269,0.03076824348869676,0.03076824348869676,0.0460143231710269,0.03076824348869676,0.0460143231710269,0.013028444959072683,0.013028444959072683,0.021883337095236394,0.021883337095236394
765,0.06518693238107831,0.0238719320424559,0.0238719320424559,0.06518693238107831,0.0238719320424559,0.0238719320424559,0.015255841165659794,0.02073406044102927,0.015255841165659794,0.015255841165659794
766,0.024480591116345204,0.027938245211863128,0.027938245211863128,0.024480591116345204,0.027938245211863128,0.024480591116345204,0.014960302552028262,0.014960302552028262,0.0440822124603489,0.0440822124603489
767,0.0240295219438378,0.030731125793212636,0.030731125793212636,0.0240295219438378,0.030731125793212636,0.0240295219438378,0.027832925700026167,0.02923898791015455,0.027832925700026167,0.027832925700026167
768,0.043070914494490985,0.017589508713461686,0.017589508713461686,0.043070914494490985,0.017589508713461686,0.017589508713461686,0.027614790768001964,0.039778343268107856,0.027614790768001964,0.027614790768001964
769,0.038307797191337735,0.03022637860423436,0.03022637860423436,0.038307797191337735,0.03022637860423436,0.038307797191337735,0.017470800101874094,0.04614033355851878,0.017470800101874094,0.017470800101874094
